Project Name,Package Name,Type Name,Method Name,Code Smell
ant-rel-1.8.0,org.apache.tools.ant.filters,MaskJavaTabLiteralsFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,MaskJavaTabLiteralsFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,MaskJavaTabLiteralsFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,MaskJavaTabLiteralsFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,MaskJavaTabLiteralsFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,NormalizeEolFilter,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,NormalizeEolFilter,read,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.filters,NormalizeEolFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,AddTabFilter,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,AddTabFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,AddTabFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,AddTabFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,RemoveTabFilter,read,Missing default
ant-rel-1.8.0,org.apache.tools.ant.filters,LineContains,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,LineContainsRegExp,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,ReplaceTokens,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,ReplaceTokens,initialize,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,SortFilter,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,StripJavaComments,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,StripLineComments,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,SuffixLines,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,TailFilter,tailFilter,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,TokenFilter,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters,ConcatFilterTest,doTest,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.filters.util,ChainReaderHelper,getAssembledReader,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters.util,ChainReaderHelper,expandReader,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.filters.util,ChainReaderHelper,expandReader,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,AntXMLContext,parentWrapper,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.helper,AntXMLContext,parentWrapper,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,parse,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,parse,Long Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,parse,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,resolveEntity,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartChild,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartChild,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartChild,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartElement,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelper2,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,AntHandler,onStartElement,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,AntHandler,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,RootHandler,resolveEntity,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,MainHandler,onStartChild,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,MainHandler,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,MainHandler,onStartChild,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHandler,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHandler,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHandler,onStartElement,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHandler,onStartElement,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHandler,onStartElement,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHandler,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHandler,onStartChild,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ElementHandler,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ElementHandler,onStartElement,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.helper,ElementHandler,onStartElement,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ElementHandler,onStartElement,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ElementHandler,onStartElement,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ElementHandler,onStartChild,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelperImpl,resolveEntity,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelperImpl,init,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelperImpl,init,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelperImpl,handleElement,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelperImpl,TaskHandler,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelperImpl,init,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHelperImpl,NestedElementHandler,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.helper,RootHandler,resolveEntity,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.helper,ProjectHandler,init,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.helper,NestedElementHandler,NestedElementHandler,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.input,GreedyInputHandler,handleInput,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.launch,Launcher,run,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.launch,Launcher,run,Long Method
ant-rel-1.8.0,org.apache.tools.ant.launch,Launcher,run,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.launch,Locator,fromURIJava13,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.launch,Locator,fromURIJava13,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.launch,Locator,fromURIJava13,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.launch,Locator,fromURIJava13,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.launch,Locator,fromURIJava13,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.launch,Locator,encodeURI,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.launch,Locator,getToolsJar,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.launch,Locator,getLocationURLs,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.launch,LocatorTest,assertResolved,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.launch,LocatorTest,assertResolved,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.launch,LocatorTest,testNetworkURI,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.launch,LocatorTest,NotestTripleForwardSlashNetworkURI,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.launch,LocatorTest,testInternationalURI,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.listener,AnsiColorLogger,setColors,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.listener,AnsiColorLogger,setColors,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.listener,AnsiColorLogger,setColors,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.listener,AnsiColorLogger,printMessage,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.listener,AnsiColorLogger,printMessage,Missing default
ant-rel-1.8.0,org.apache.tools.ant.listener,BigProjectLogger,subBuildStarted,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.listener,BigProjectLogger,subBuildFinished,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.listener,CommonsLoggingListener,realLog,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.listener,CommonsLoggingListener,realLog,Missing default
ant-rel-1.8.0,org.apache.tools.ant.listener,Log4jListener,messageLogged,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.listener,Log4jListener,messageLogged,Missing default
ant-rel-1.8.0,org.apache.tools.ant.listener,MailLogger,buildFinished,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.listener,MailLogger,buildFinished,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.listener,MailLogger,buildFinished,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.listener,MailLogger,sendMimeMail,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.property,ParseProperties,parseProperties,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AbstractCvsTask,runCommand,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AbstractCvsTask,removeCvsPassword,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AbstractCvsTask,configureCommandline,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,execute,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,execute,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,addReferences,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,copyReference,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ant,copyReference,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Antlib,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AntStructure,printElementDecl,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AntStructure,printElementDecl,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AntStructure,printElementDecl,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AntStructure,printElementDecl,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,AntStructure,isNmtoken,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Apt,setCompiler,Long Identifier
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Available,setType,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Available,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Available,eval,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Available,eval,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Available,eval,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Available,checkFile1,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Available,checkFile2,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Available,checkFile1,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Basename,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Checksum,validateAndExecute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Checksum,validateAndExecute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Checksum,validateAndExecute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Checksum,addToIncludeFileMap,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Checksum,getChecksumFile,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Checksum,generateChecksums,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Checksum,createDigestString,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Checksum,readChecksum,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Classloader,execute,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Classloader1,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,CloseResources,execute,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Concat,getValue,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Concat,read1,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Concat,addLastChar,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Concat,getInputStream,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Concat,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Concat,validate,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,TextElement,getValue,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,MultiReader,read,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,MultiReader,addLastChar,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,ConcatResource,getInputStream,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,execute,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,copySingleFile,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,validateAttributes,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,buildMap,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,buildMap,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,doFileOperations,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,doFileOperations,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,doFileOperations,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,doResourceOperations,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copy,doResourceOperations,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Copydir,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,CopyPath,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,CVSPass,CVSPass,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,CVSPass,execute,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,DefaultExcludes,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,DefaultExcludes,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Definer,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Definer,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Definer,fileToURL,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Definer,fileToURL,Missing default
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Definer,resourceToURLs,Missing default
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Definer,addDefinition,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Definer,addDefinition,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Definer,addDefinition,Missing default
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Long Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,delete,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,removeFiles,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,removeFiles,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Delete,isDanglingSymlink,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,DependSet,execute,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,DependSet,logWithModificationTime,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ear,zipFile,Complex Conditional
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Ear,zipFile,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Echo,execute,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Exec,run,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Exec,run,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Exec,run,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Exec,run,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,StreamPumper,run,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,StreamPumper,run,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,ExecTask,setCommand,Long Statement
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,ExecTask,resolveExecutable,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Execute,getProcEnvironment,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Execute,getProcEnvCommand,Complex Method
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Execute,toString,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Execute,toString,Empty catch clause
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Execute,launch,Long Parameter List
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Execute,isFailure,Magic Number
ant-rel-1.8.0,org.apache.tools.ant.taskdefs,Execute,addVMSLogicals,Complex Method
